step,key,operations,nanos
6366,33428,19,1300
6367,604955,7,600
6368,815638,6,400
6369,213108,21,1800
6370,535608,13,500
6371,48873,16,500
6372,264299,12,700
6373,426887,10,700
6374,480820,14,1200
6375,251997,13,700
6376,26009,13,400
6377,299093,19,1500
6378,303475,12,500
6379,471402,10,500
6380,172782,13,800
6381,504714,13,300
6382,23401,15,900
6383,140345,15,700
6384,638034,15,500
6385,161872,14,1100
6386,750194,17,2700
6387,138082,16,500
6388,436080,6,600
6389,23004,15,600
6390,387862,9,600
6391,229894,10,700
6392,804367,6,400
6393,302613,13,600
6394,405294,12,600
6395,706891,15,900
6396,771071,10,800
6397,335772,12,500
6398,688992,13,500
6399,797301,10,500
6400,523950,9,700
6401,639868,12,600
6402,865669,7,600
6403,751646,15,600
6404,336986,12,300
6405,694896,7,600
6406,246060,14,700
6407,546386,6,7100
6408,440353,5,500
6409,982731,7,600
6410,951416,13,300
6411,768265,12,1100
6412,56372,10,500
6413,682760,11,500
6414,27108,11,500
6415,607681,9,500
6416,734762,9,900
6417,286382,16,600
6418,166439,11,500
6419,761592,16,500
6420,808305,7,400
6421,285535,18,400
6422,717426,8,500
6423,926915,11,1200
6424,922975,10,900
6425,344126,10,600
6426,665687,12,600
6427,425614,13,500
6428,350310,12,700
6429,486459,13,900
6430,656259,8,400
6431,316785,17,1200
6432,25446,14,700
6433,463421,11,229300
6434,516204,14,1900
6435,600683,8,800
6436,390621,12,1200
6437,640107,12,9200
6438,123654,9,1000
6439,961533,8,1200
6440,58745,10,600
6441,570774,7,700
6442,721326,11,900
6443,431205,12,700
6444,433166,7,400
6445,165702,13,500
6446,725162,12,900
6447,896245,6,700
6448,994339,8,700
6449,633759,13,900
6450,407752,8,500
6451,472080,9,1300
6452,866023,6,600
6453,538543,12,1000
6454,205090,10,600
6455,488449,11,600
6456,198081,13,600
6457,2391,18,1100
6458,798659,9,500
6459,762168,13,500
6460,659269,10,500
6461,280596,9,700
6462,316644,16,1600
6463,548642,13,1100
6464,961474,13,900
6465,428970,8,700
6466,486031,13,500
6467,175140,9,600
6468,921848,12,600
6469,79404,8,5200
6470,200357,9,600
6471,898227,14,1100
6472,795175,9,1100
6473,520874,14,1400
6474,959931,12,1300
6475,223635,15,1700
6476,927810,13,1600
6477,593015,9,1000
6478,953630,12,1100
6479,16041,16,1100
6480,715907,12,1200
6481,517845,13,400
6482,162423,14,8200
6483,579007,7,800
6484,297880,16,1600
6485,77312,8,500
6486,151114,13,500
6487,570133,10,500
6488,766523,11,700
6489,255764,13,500
6490,663128,15,1200
6491,268446,9,600
6492,437279,9,1100
6493,714779,16,6900
6494,834597,5,700
6495,653598,7,700
6496,859718,11,1800
6497,525047,7,600
6498,888276,8,600
6499,293789,10,800
6500,9583,14,600
6501,678184,13,700
6502,796078,9,400
6503,857032,7,600
6504,7469,14,500
6505,349115,12,600
6506,329665,5,700
6507,760485,11,1100
6508,669779,16,1300
6509,725072,9,400
6510,826981,9,600
6511,691441,10,500
6512,601996,8,600
6513,146566,14,700
6514,487066,10,500
6515,116569,11,800
6516,816519,6,600
6517,881861,9,500
6518,602509,10,500
6519,637585,19,1600
6520,68111,16,1200
6521,208615,10,600
6522,660473,7,500
6523,370771,14,600
6524,660792,6,300
6525,722052,15,400
6526,365738,8,500
6527,116727,13,900
6528,250293,13,600
6529,773784,13,800
6530,684638,8,600
6531,27499,15,700
6532,721287,11,400
6533,434515,10,600
6534,819076,9,500
6535,946768,12,1300
6536,246352,14,500
6537,345598,13,1100
6538,726374,13,900
6539,689650,11,400
6540,971398,10,600
6541,752133,13,600
6542,85858,15,600
6543,824545,7,600
6544,576451,11,900
6545,481829,12,700
6546,18323,11,600
6547,349424,11,400
6548,409976,8,500
6549,489586,11,600
6550,291088,12,600
6551,157898,17,600
6552,423042,12,600
6553,59845,17,1200
6554,670986,11,500
6555,649580,8,600
6556,866005,7,300
6557,601730,6,500
6558,823129,10,1000
6559,498818,12,1300
6560,235412,8,600
6561,468546,9,4500
6562,260944,16,600
6563,810082,11,1000
6564,710339,16,1600
6565,954017,5,400
6566,402188,12,1200
6567,354527,10,1000
6568,384084,12,700
6569,202085,10,600
6570,571852,7,500
6571,18251,14,300
6572,181469,16,1100
6573,989577,10,600
6574,102842,16,600
6575,358989,12,500
6576,351979,10,400
6577,737830,8,700
6578,282312,19,1000
6579,411226,12,1000
6580,236848,11,1100
6581,849661,6,700
6582,50486,19,1400
6583,656275,10,700
6584,950999,10,1200
6585,403427,10,400
6586,392688,10,500
6587,232955,8,600
6588,419896,15,5000
6589,288137,17,500
6590,910803,7,500
6591,393684,11,500
6592,261351,16,900
6593,593831,12,1100
6594,971344,11,400
6595,749077,16,1000
6596,360807,8,500
6597,642821,11,600
6598,405289,13,500
6599,780681,5,500
6600,988412,5,600
6601,130022,9,600
6602,346969,8,400
6603,496006,14,400
6604,358238,10,500
6605,348369,13,500
6606,993680,9,1000
6607,991689,5,500
6608,162122,14,500
6609,612413,10,500
6610,458076,11,500
6611,785067,13,600
6612,292594,14,700
6613,548184,16,1800
6614,290467,12,500
6615,575874,13,700
6616,900820,10,600
6617,890228,6,500
6618,733133,5,600
6619,470999,12,1200
6620,63272,15,600
6621,552911,14,1200
6622,166398,13,400
6623,300543,11,500
6624,925746,13,1100
6625,947261,11,900
6626,974721,9,600
6627,2200,21,1300
6628,410744,8,400
6629,723956,12,500
6630,264192,14,600
6631,835426,10,1200
6632,912590,4,400
6633,210740,6,400
6634,48687,16,900
6635,45303,18,1200
6636,117965,14,900
6637,60945,10,500
6638,59465,14,300
6639,899496,11,500
6640,144738,17,500
6641,378846,14,600
6642,657011,11,600
6643,302262,17,1300
6644,235970,12,400
6645,662264,13,700
6646,786684,10,500
6647,2794,14,300
6648,452667,9,700
6649,156460,15,900
6650,87238,15,700
6651,174993,10,400
6652,467622,11,500
6653,46214,18,1400
6654,401854,8,500
6655,153304,16,800
6656,340025,14,600
6657,90999,18,1100
6658,588806,6,600
6659,157503,12,400
6660,286393,16,500
6661,524641,7,500
6662,287541,13,400
6663,334909,9,600
6664,777868,8,500
6665,79427,10,700
6666,436724,10,400
6667,666609,11,300
6668,270124,11,600
6669,698684,9,600
6670,530505,7,600
6671,248384,12,400
6672,151544,16,900
6673,455933,8,500
6674,238064,8,400
6675,179279,18,600
6676,339428,13,400
6677,468496,11,900
6678,625829,3,600
6679,226974,11,600
6680,832657,8,500
6681,597055,6,500
6682,569983,10,800
6683,104703,19,1700
6684,482232,11,4100
6685,435042,9,400
6686,120502,17,1400
6687,699507,8,400
6688,239743,9,500
6689,554313,10,600
6690,354757,10,400
6691,457184,8,600
6692,365870,10,800
6693,266882,12,500
6694,169323,14,500
6695,238768,11,500
6696,672059,18,600
6697,579655,9,500
6698,524235,11,400
6699,103176,11,700
6700,209985,7,400
6701,26567,17,1500
6702,124787,12,600
6703,619427,8,900
6704,980239,4,600
6705,871247,7,500
6706,220665,9,600
6707,507595,13,1000
6708,665053,13,300
6709,198613,13,900
6710,80705,8,400
6711,102836,13,300
6712,416346,9,400
6713,438369,7,400
6714,233244,8,500
6715,151285,14,400
6716,460513,12,6800
6717,184216,14,1000
6718,685067,12,600
6719,568867,5,500
6720,421129,8,400
6721,767463,13,500
6722,619425,7,400
6723,926988,7,400
6724,273883,12,600
6725,547208,10,500
6726,433030,10,500
6727,709261,13,1200
6728,93407,13,600
6729,300724,11,400
6730,87063,16,1000
6731,235793,10,400
6732,516047,13,400
6733,51301,17,500
6734,875435,11,700
6735,380838,11,400
6736,647149,13,600
6737,875655,13,700
6738,471793,5,400
6739,781693,13,600
6740,527984,9,1100
6741,682235,8,600
6742,379061,12,300
6743,245822,15,600
6744,144666,16,900
6745,172166,13,500
6746,204801,12,800
6747,572102,12,1000
6748,760229,9,600
6749,48924,16,600
6750,109216,9,600
6751,675134,13,600
6752,89051,13,400
6753,697669,9,700
6754,540670,10,600
6755,283865,18,1000
6756,498373,10,600
6757,319722,8,600
6758,836715,4,400
6759,557097,8,500
6760,724987,10,500
6761,732735,7,400
6762,253502,13,600
6763,916703,9,700
6764,370266,18,600
6765,4748,15,600
6766,289110,16,400
6767,911389,6,400
6768,49748,18,1000
6769,327065,10,600
6770,670652,12,400
6771,330938,10,500
6772,891042,14,1700
6773,69493,20,1100
6774,49508,17,1000
6775,643153,15,800
6776,928724,9,500
6777,256227,13,900
6778,295123,17,600
6779,601030,10,800
6780,773896,13,500
6781,177250,11,500
6782,149082,17,6900
6783,889303,8,700
6784,531193,7,500
6785,412632,15,800
6786,832384,9,500
6787,781914,12,900
6788,162095,17,1100
6789,600986,10,400
6790,866302,5,400
6791,776153,11,400
6792,36180,22,1500
6793,559194,9,500
6794,628963,15,700
6795,951814,13,1100
6796,117735,9,600
6797,906350,9,500
6798,675288,12,300
6799,769884,12,400
6800,153353,15,300
6801,29241,13,700
6802,178302,18,1200
6803,305941,13,500
6804,275765,13,500
6805,473464,5,500
6806,292019,12,500
6807,936962,6,600
6808,432461,9,500
6809,176235,10,400
6810,526324,12,1200
6811,528906,11,500
6812,198479,12,400
6813,924253,8,500
6814,887516,15,6300
6815,431681,11,1300
6816,991078,6,400
6817,182610,14,500
6818,514315,11,800
6819,869284,6,500
6820,246941,14,700
6821,31053,14,1000
6822,869666,4,200
6823,752303,13,500
6824,2094,16,500
6825,312635,9,600
6826,664682,14,900
6827,38427,15,500
6828,198201,14,400
6829,93567,15,800
6830,519060,13,500
6831,166967,13,500
6832,149456,18,1000
6833,872539,2,600
6834,325147,8,400
6835,150562,16,400
6836,539247,12,500
6837,594359,9,900
6838,147526,15,500
6839,768803,10,500
6840,746057,6,700
6841,257938,15,1100
6842,161609,17,1000
6843,159461,15,500
6844,384317,13,500
6845,308738,10,5800
6846,585611,9,600
6847,600722,9,400
6848,194344,15,600
6849,993705,8,1300
6850,532419,19,1200
6851,299722,13,500
6852,587668,5,400
6853,450678,8,600
6854,377083,13,900
6855,339136,17,1000
6856,813581,9,400
6857,455189,11,900
6858,816055,9,500
6859,367601,7,500
6860,217044,10,700
6861,494837,10,600
6862,861295,6,500
6863,448386,8,700
6864,458349,9,300
6865,929715,7,400
6866,414071,12,500
6867,530294,8,600
6868,69267,17,1100
6869,747176,5,600
6870,888319,7,400
6871,698441,10,500
6872,920844,10,900
6873,938700,10,800
6874,107831,11,500
6875,251755,15,700
6876,727127,8,700
6877,83461,12,500
6878,223179,14,1200
6879,737052,7,600
6880,844929,9,600
6881,279568,9,500
6882,220492,12,400
6883,956960,6,700
6884,638486,12,600
6885,589386,6,500
6886,382574,14,1100
6887,927904,7,700
6888,123445,11,500
6889,469340,13,1100
6890,75822,17,1300
6891,632989,13,900
6892,806333,6,500
6893,608897,10,600
6894,689612,12,400
6895,880593,14,500
6896,932323,6,600
6897,804598,7,1000
6898,559670,7,300
6899,844388,9,500
6900,74150,10,400
6901,583677,9,500
6902,658501,6,500
6903,733064,8,600
6904,42137,17,600
6905,142157,13,500
6906,916640,10,300
6907,305393,14,5900
6908,302751,16,1400
6909,62489,10,500
6910,142974,21,1400
6911,942516,10,1400
6912,741814,9,1200
6913,351739,11,500
6914,246794,19,1100
6915,748219,20,1200
6916,74473,15,500
6917,802429,7,500
6918,327967,12,1100
6919,482467,10,400
6920,865001,8,700
6921,373636,13,500
6922,329586,12,800
6923,286066,16,600
6924,337911,11,500
6925,357466,13,300
6926,500239,10,2800
6927,898744,13,1400
6928,288696,17,800
6929,648406,10,400
6930,628668,16,500
6931,63553,16,700
6932,512938,13,1100
6933,988906,3,600
6934,786170,11,800
6935,881715,12,9900
6936,32758,18,1800
6937,694025,9,700
6938,511593,14,900
6939,397643,11,700
6940,94043,12,600
6941,512947,9,400
6942,900235,9,600
6943,648878,9,500
6944,94602,12,300
6945,662878,18,1700
6946,271137,15,1300
6947,112431,15,700
6948,263953,13,500
6949,467651,12,900
6950,178673,19,1400
6951,986716,7,500
6952,57775,17,1000
6953,117762,9,400
6954,53481,11,600
6955,616069,6,600
6956,615878,10,800
6957,258738,12,600
6958,707166,10,500
6959,689738,13,1100
6960,645294,9,600
6961,585545,10,500
6962,179949,15,500
6963,700448,10,1000
6964,316517,13,7200
6965,188389,13,900
6966,960130,8,800
6967,836512,6,600
6968,576229,13,1000
6969,906421,9,600
6970,95607,13,400
6971,814283,11,1300
6972,231566,10,600
6973,836614,5,300
6974,797716,12,600
6975,294366,19,1200
6976,812483,9,600
6977,284974,18,1000
6978,250485,13,600
6979,179342,15,700
6980,928529,10,800
6981,496655,16,1100
6982,104073,9,600
6983,406049,13,600
6984,603784,8,900
6985,984328,5,500
6986,736054,12,700
6987,109033,10,500
6988,166382,14,600
6989,212606,12,500
6990,869338,6,700
6991,270365,15,700
6992,998345,5,600
6993,585026,12,6800
6994,407661,9,500
6995,236565,8,700
6996,216347,13,900
6997,193375,12,900
6998,980226,7,700
6999,777186,9,700
7000,639851,11,600
7001,72515,12,400
7002,882476,9,400
7003,216007,12,400
7004,55357,11,500
7005,217800,17,1300
7006,44285,15,600
7007,529752,9,600
7008,410275,9,400
7009,638685,11,500
7010,356906,6,600
7011,543342,11,700
7012,739500,7,500
7013,858709,8,500
7014,733258,5,500
7015,610373,8,800
7016,234491,11,500
7017,451788,11,400
7018,322173,10,500
7019,664242,13,400
7020,925044,12,1300
7021,770226,10,600
7022,634346,12,800
7023,802371,8,500
7024,639311,10,300
7025,192309,11,400
7026,632992,12,600
7027,2037,18,600
7028,766030,12,500
7029,842319,11,700
7030,339486,18,1700
7031,204300,11,600
7032,731915,9,400
7033,646057,15,600
7034,263470,14,500
7035,147603,17,600
7036,92395,13,600
7037,659178,11,400
7038,148075,13,200
7039,885104,10,500
7040,502319,10,600
7041,535777,14,700
7042,27684,19,1300
7043,73699,11,700
7044,585577,9,800
7045,284363,15,400
7046,564441,13,500
7047,647643,12,700
7048,317515,9,300
7049,933249,7,500
7050,250338,15,400
7051,540725,11,1200
7052,488986,12,500
7053,80705,10,700
7054,565551,9,700
7055,17106,17,900
7056,30466,16,600
7057,543255,13,400
7058,184554,12,400
7059,544531,9,400
7060,101316,15,6500
7061,147687,14,400
7062,510713,10,500
7063,830388,10,1000
7064,856907,8,600
7065,462042,9,600
7066,510559,12,600
7067,566338,10,600
7068,371484,15,600
7069,983907,7,400
7070,416834,12,500
7071,547834,11,600
7072,11562,21,500
7073,858221,5,500
7074,693191,8,500
7075,404928,8,400
7076,358729,13,1000
7077,47203,15,500
7078,982425,9,700
7079,658808,12,900
7080,428475,8,600
7081,492763,11,600
7082,995657,6,500
7083,128453,9,700
7084,897319,8,600
7085,191328,15,500
7086,202064,11,600
7087,295324,13,700
7088,750247,11,600
7089,434714,10,400
7090,56367,12,700
7091,614596,6,600
7092,794816,9,700
7093,337116,10,6900
7094,966775,3,800
7095,114220,14,500
7096,910509,10,400
7097,478730,12,800
7098,882021,12,400
7099,680424,11,900
7100,104788,12,700
7101,160293,15,2600
7102,143781,19,1600
7103,19658,14,700
7104,704858,8,900
7105,164853,22,1800
7106,571511,8,800
7107,110745,10,800
7108,796882,7,700
7109,310866,10,600
7110,331631,12,600
7111,561521,11,500
7112,102736,14,600
7113,19278,16,500
7114,886102,10,700
7115,96758,15,600
7116,714588,9,600
7117,24898,14,600
7118,904047,11,1000
7119,889270,8,400
7120,217474,20,9800
7121,611828,10,1100
7122,209172,9,700
7123,411163,7,400
7124,30919,12,500
7125,585442,11,1100
7126,454398,6,500
7127,369353,8,800
7128,517878,13,600
7129,207981,10,500
7130,650210,8,500
7131,839386,12,700
7132,255832,14,600
7133,625445,5,800
7134,515129,8,600
7135,466611,11,600
7136,606977,11,400
7137,836589,8,900
7138,206233,12,1000
7139,812867,11,600
7140,812039,10,500
7141,652299,9,500
7142,629887,16,600
7143,375256,13,500
7144,581198,6,500
7145,829006,7,700
7146,162798,13,600
7147,752989,12,500
7148,937023,8,900
7149,776028,14,1200
7150,94384,15,800
7151,283572,15,700
7152,616151,7,400
7153,46551,13,500
7154,263803,15,400
7155,508908,18,1400
7156,293659,12,800
7157,88236,14,700
7158,936239,8,500
7159,450399,12,600
7160,762666,10,500
7161,52472,11,600
7162,178876,15,600
7163,767211,14,500
7164,23210,16,500
7165,931478,8,600
7166,104993,12,400
7167,980683,11,700
7168,322596,9,500
7169,730953,10,900
7170,5583,19,700
7171,587857,7,700
7172,653228,7,400
7173,84867,16,500
7174,952236,7,400
7175,315202,11,500
7176,572473,14,1100
7177,209104,10,400
7178,26163,16,800
7179,680270,11,500
7180,70931,12,800
7181,17250,18,800
7182,122168,14,500
7183,214762,12,600
7184,82794,14,600
7185,14649,19,1200
7186,936009,9,400
7187,725644,8,500
7188,407490,8,500
7189,695407,8,500
7190,819184,9,500
7191,13570,16,500
7192,326604,10,500
7193,814877,8,800
7194,308182,15,900
7195,265648,14,600
7196,563601,16,1300
7197,972462,8,600
7198,91970,14,600
7199,370980,15,400
7200,524423,9,900
7201,342462,9,500
7202,139198,15,600
7203,341528,13,300
7204,646086,15,800
7205,806766,6,500
7206,259290,14,700
7207,11203,12,500
7208,492756,11,800
7209,906119,11,1000
7210,827978,6,500
7211,847132,8,500
7212,452124,11,400
7213,609608,10,500
7214,169706,14,600
7215,411372,15,600
7216,414462,13,400
7217,163917,10,5600
7218,118050,8,600
7219,442638,16,1500
7220,607360,9,600
7221,402654,13,600
7222,981733,11,400
7223,805894,10,700
7224,454433,6,300
7225,793810,6,500
7226,854675,6,600
7227,809340,13,600
7228,826702,11,400
7229,854046,5,500
7230,161215,15,400
7231,513684,12,800
7232,480110,14,600
7233,439615,6,800
7234,240010,6,600
7235,448682,7,400
7236,94296,14,400
7237,834815,6,800
7238,510062,10,400
7239,626287,16,600
7240,467364,10,400
7241,39398,17,700
7242,798359,12,700
7243,316379,11,600
7244,384671,14,1000
7245,388481,8,500
7246,134187,9,600
7247,731022,7,300
7248,882712,9,500
7249,315464,9,500
7250,381611,16,6300
7251,446727,12,500
7252,994391,5,800
7253,533806,19,1400
7254,309617,15,800
7255,724927,12,600
7256,943853,14,1500
7257,339146,14,500
7258,902617,11,800
7259,611107,6,500
7260,982311,9,400
7261,958301,7,500
7262,513725,11,400
7263,682477,15,1100
7264,778012,14,1100
7265,240447,8,400
7266,110936,9,600
7267,360414,8,500
7268,626854,15,500
7269,76139,12,600
7270,252044,16,1200
7271,354970,10,600
7272,901165,10,500
7273,541027,12,600
7274,853246,8,700
7275,360415,8,400
7276,422559,14,700
7277,170241,11,500
7278,618271,8,500
7279,828771,5,5400
7280,790268,9,500
7281,288924,17,1300
7282,643846,13,1100
7283,258058,13,400
7284,406413,12,1000
7285,68435,12,600
7286,292153,12,400
7287,194561,14,1000
7288,542580,11,500
7289,124921,12,600
7290,144843,14,800
7291,62714,10,500
7292,410271,10,300
7293,683933,11,600
7294,110175,9,400
7295,503172,9,800
7296,477270,16,1100
7297,64692,16,900
7298,785738,10,600
7299,927686,8,400
7300,190836,10,500
7301,88998,16,1000
7302,430359,8,500
7303,17367,16,500
7304,686771,10,900
7305,373554,14,500
7306,453156,9,600
7307,888381,10,400
7308,52448,12,500
7309,985086,9,5100
7310,993449,7,500
7311,91649,14,400
7312,649965,9,500
7313,977087,7,1000
7314,672985,16,1100
7315,914219,11,500
7316,772197,10,400
7317,823873,10,1000
7318,479648,11,300
7319,376736,15,500
7320,10682,14,300
7321,332563,13,500
7322,694861,8,800
7323,678484,12,400
7324,27834,18,1300
7325,316307,13,500
7326,505610,15,500
7327,692589,9,500
7328,554848,7,600
7329,73553,13,600
7330,914822,11,500
7331,274230,11,1000
7332,39047,16,600
7333,379619,14,600
7334,190515,12,500
7335,549436,10,500
7336,334458,11,400
7337,921413,12,1000
7338,91499,15,400
7339,148937,14,800
7340,904870,7,500
7341,212458,14,500
7342,859758,7,500
7343,973626,13,5900
7344,302641,11,1000
7345,960803,5,400
7346,724358,12,700
7347,370815,17,400
7348,880547,16,1100
7349,782507,11,700
7350,517899,12,700
7351,313711,12,500
7352,498818,14,1000
7353,35341,17,500
7354,235907,13,400
7355,865350,7,400
7356,950973,7,500
7357,89202,12,400
7358,533153,13,400
7359,166908,11,600
7360,227838,12,800
7361,838923,11,600
7362,668718,11,500
7363,869378,4,400
7364,814114,12,800
7365,839127,14,700
7366,900229,11,300
7367,360092,11,700
7368,158085,21,1300
7369,578385,10,600
7370,866872,10,900
7371,228502,13,1200
7372,497334,14,6000
7373,328186,7,500
7374,807185,14,1300
7375,374756,14,700
7376,493770,12,600
7377,307902,13,400
7378,630450,15,900
7379,645850,12,700
7380,567692,14,1000
7381,109958,11,700
7382,690910,13,1000
7383,193668,11,700
7384,395538,11,800
7385,42201,16,600
7386,739344,9,600
7387,261155,17,500
7388,9451,16,900
7389,343663,11,1100
7390,316937,12,400
7391,803461,19,1700
7392,540020,15,1100
7393,163732,10,500
7394,319336,13,1000
7395,117503,13,5700
7396,758282,12,700
7397,232821,9,600
7398,615793,13,35000
7399,878794,11,800
7400,29913,25,17000
7401,443339,12,800
